"","indicator_name","respondant_name","indicator_num","measure","value","cert_val_funct","vf.sentance","weight","cert_weight","sheet_name","weight.name","ind.axis.title"
"695","Invasive plant species presence and cover","Rhiannon Hoy",5,50,0,"3","Woodland condition is bad with the presence of invasive non-native flora as native species are always at risk of overshading and supression from INNS growth, whether this is a small plant or shrub it can spread overtime and become a greater problem requiring future management.",100,4,"Invasive plants % cover","Invasive plants","Invasive plant cover (%)"
"696","Invasive plant species presence and cover","Dave Bo",5,100,0,"4","Extensive rhodo and laurel infestations can be the most damaging issue to woodlands on certain soils. We may have to live with a very low % cover for a very long time due to the problesm of controlling seedlings and re-invasion from neighbouring properties.",100,4,"Invasive plants % cover","Invasive plants","Invasive plant cover (%)"
"697","Invasive plant species presence and cover","Lou Ha",5,20,20,"2","The extent of invasives will negatively impact on the extent and complexity of niche habitats available within the woodland as well as impacting natural processes such as regen of trees and ground flora",80,2,"Invasive plants % cover","Invasive plants","Invasive plant cover (%)"
"698","Invasive plant species presence and cover","Vanessa B",5,80,0,"3",NA,80,4,"Invasive plants % cover","Invasive plants","Invasive plant cover (%)"
"699","Invasive plant species presence and cover","Alasdair Fi",5,25,10,"5","Invasive plant species are bad. Really bad. Hockey stick bad.",50,NA,"Invasive plants % cover","Invasive plants","Invasive plant cover (%)"
"700","Invasive plant species presence and cover","Alasdair Fi",5,100,0,"5","Invasive plant species are bad. Really bad. Hockey stick bad.",50,NA,"Invasive plants % cover","Invasive plants","Invasive plant cover (%)"
"701","Invasive plant species presence and cover","Martin Hu",5,0,100,"4","A rapid decrease in condition from 20% - 50% with perhaps less of an effect towards the extremes ie. A little is not going to impact condition that much initially, then at 40-50% it’s already bad, and it just gets steadily worse.  However, having said this even a little presents a massive future threat.",100,5,"Invasive plants % cover","Invasive plants","Invasive plant cover (%)"
"702","Invasive plant species presence and cover","Vanessa B",5,50,0,"3",NA,80,4,"Invasive plants % cover","Invasive plants","Invasive plant cover (%)"
"703","Invasive plant species presence and cover","Alasdair Fi",5,5,25,"5","Invasive plant species are bad. Really bad. Hockey stick bad.",50,NA,"Invasive plants % cover","Invasive plants","Invasive plant cover (%)"
"704","Invasive plant species presence and cover","Lou Ha",5,0,100,"2","The extent of invasives will negatively impact on the extent and complexity of niche habitats available within the woodland as well as impacting natural processes such as regen of trees and ground flora",80,2,"Invasive plants % cover","Invasive plants","Invasive plant cover (%)"
"705","Invasive plant species presence and cover","Alasdair Fi",5,10,15,"5","Invasive plant species are bad. Really bad. Hockey stick bad.",50,NA,"Invasive plants % cover","Invasive plants","Invasive plant cover (%)"
"706","Invasive plant species presence and cover","Alasdair Fi",5,1,50,"5","Invasive plant species are bad. Really bad. Hockey stick bad.",50,NA,"Invasive plants % cover","Invasive plants","Invasive plant cover (%)"
"707","Invasive plant species presence and cover","Alasdair Fi",5,50,5,"5","Invasive plant species are bad. Really bad. Hockey stick bad.",50,NA,"Invasive plants % cover","Invasive plants","Invasive plant cover (%)"
"708","Number deadwood classes present (of 3 potential classes)  across 4 plot-quarters","Chris R",6,4,70,NA,"More dead wood types, and bigger size classes, are better",100,5,"Deadwood","Deadwood","Deadwood (score out of 12)"
"709","Number deadwood classes present (of 3 potential classes)  across 4 plot-quarters","Lou Ha",6,6,8,"2","Deadwood should be in large volumes so condition is influenced more heavily at the higher end of the range",100,5,"Deadwood","Deadwood","Deadwood (score out of 12)"
"710","Number deadwood classes present (of 3 potential classes)  across 4 plot-quarters","Kylie Jo-Ma",6,1,0,"4","Typically condition improvies with the volume of deadwood, but there are also quality as well as quantity factors (type, hard or softwood etc)",65,3,"Deadwood","Deadwood","Deadwood (score out of 12)"
"711","Number deadwood classes present (of 3 potential classes)  across 4 plot-quarters","Chris R",6,3,50,NA,"More dead wood types, and bigger size classes, are better",100,5,"Deadwood","Deadwood","Deadwood (score out of 12)"
"712","Number deadwood classes present (of 3 potential classes)  across 4 plot-quarters","Adam Th",6,0,0,"3","Deadwood doesn't need to be spread uniformly across a woodland, it is ok to have areas without any as long as there is some in places and lots in others. I think the method proposed simplfies things. I don't think a woodland can be given a deadwood score based on such plots. I think a DAFOR score across the whole woodland is maybe the best way to do this. Also soft wood dead wood is not as important as broadleaf deadwood so we need to make that distinction other wise a badly managed plantation with lots of standing deadwood from die back and fallen deadwood from windblow would score highly whereas it should score pretty low really. Having said this, more deadwood is better than very little or none...",70,4,"Deadwood","Deadwood","Deadwood (score out of 12)"
"713","Number deadwood classes present (of 3 potential classes)  across 4 plot-quarters","Chris R",6,6,100,NA,"More dead wood types, and bigger size classes, are better",100,5,"Deadwood","Deadwood","Deadwood (score out of 12)"
"714","Number deadwood classes present (of 3 potential classes)  across 4 plot-quarters","Saul H",6,12,100,"4","It takes a lage quantity/volume and a wide range of types and decaying wood habitat to begin to maximise the ecological value of a woodland. Not sure that we have much idea of what 'natural' decaying wood volulmes might look like, but standing/fallen, shaded/open, range of diameters, etc. are all important.",88.8888888888889,3,"Deadwood","Deadwood","Deadwood (score out of 12)"
"715","Number deadwood classes present (of 3 potential classes)  across 4 plot-quarters","Lou Ha",6,4,4,"2","Deadwood should be in large volumes so condition is influenced more heavily at the higher end of the range",100,5,"Deadwood","Deadwood","Deadwood (score out of 12)"
"716","Number deadwood classes present (of 3 potential classes)  across 4 plot-quarters","Daniel Ai",6,12,100,"4","The more deadwood the better for woodland condition",100,5,"Deadwood","Deadwood","Deadwood (score out of 12)"
"717","Number deadwood classes present (of 3 potential classes)  across 4 plot-quarters","Kylie Jo-Ma",6,2,10,"4","Typically condition improvies with the volume of deadwood, but there are also quality as well as quantity factors (type, hard or softwood etc)",65,3,"Deadwood","Deadwood","Deadwood (score out of 12)"
"718","Number deadwood classes present (of 3 potential classes)  across 4 plot-quarters","Lou Ha",6,2,0,"2","Deadwood should be in large volumes so condition is influenced more heavily at the higher end of the range",100,5,"Deadwood","Deadwood","Deadwood (score out of 12)"
"719","Number deadwood classes present (of 3 potential classes)  across 4 plot-quarters","Mick Br",6,3,25,"4","Increased habita condition with types of deadwood",NA,NA,"Deadwood","Deadwood","Deadwood (score out of 12)"
"720","Number deadwood classes present (of 3 potential classes)  across 4 plot-quarters","Sonia",6,0,0,"2","Higher proportion of standing and fallen deadwood on site will mean a better condition. Consideration for different types of deadwood on site - across the forest, not by compartment",90,2,"Deadwood","Deadwood","Deadwood (score out of 12)"
"721","Number deadwood classes present (of 3 potential classes)  across 4 plot-quarters","Martin Hu",6,1,8.33333333333333,"4","A fairly linear relationship, the more the better, the more variety the better",100,5,"Deadwood","Deadwood","Deadwood (score out of 12)"
"722","Number deadwood classes present (of 3 potential classes)  across 4 plot-quarters","Chris R",6,1,10,NA,"More dead wood types, and bigger size classes, are better",100,5,"Deadwood","Deadwood","Deadwood (score out of 12)"
